Movie ID,Movie Name,Movie Name CAP,Movei Year,Join Channel,Video Link,Video Review 01,Link to Other Channel,Count,Published Date (Timestamp),Clean ID,Text String
TELE_MOVIE_CHMYA_213,King of Snake,KING OF SNAKE,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/96,https://t.me/tvchannelp/88,,3,45122.67007,230,Name: King of Snake# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/96@
TELE_MOVIE_CHMYA_214,King of Snipers,KING OF SNIPERS,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/167,https://t.me/tvchannelp/158,,3,45149.61325,231,Name: King of Snipers# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/167@
TELE_MOVIE_CHMYA_215,Kingdom: Ashin of the North,KINGDOM: ASHIN OF THE NORTH,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/285,https://t.me/tvchannelp/266,,3,45172.65285,232,Name: Kingdom: Ashin of the North# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/285@
TELE_MOVIE_CHMYA_216,"KKN, Curse of the Dancing Village","KKN, CURSE OF THE DANCING VILLAGE",2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/35,https://t.me/tvchannelp/34,,3,45101.81872,233,"Name: KKN, Curse of the Dancing Village# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/35@"
TELE_MOVIE_CHMYA_209,KILLER SOFA,KILLER SOFA,2017,,,,https://t.me/horrormmsub0/20,1,45195.27882,226,Name: KILLER SOFA# Year: 2017# Telegram Video Link: @
TELE_MOVIE_CHMYA_217,Knights of the Zodiac,KNIGHTS OF THE ZODIAC,2023,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/50,https://t.me/tvchannelp/49,,3,45106.58986,234,Name: Knights of the Zodiac# Year: 2023# Telegram Video Link: https://t.me/c/1968878324/50@
TELE_MOVIE_CHMYA_218,Kung Fu League,KUNG FU LEAGUE,2018,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/423,https://t.me/tvchannelp/389,,3,45191.58715,235,Name: Kung Fu League# Year: 2018# Telegram Video Link: https://t.me/c/1968878324/423@
TELE_MOVIE_CHMYA_219,Kungfu Master Su,KUNGFU MASTER SU,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/494,https://t.me/tvchannelp/475,,3,45200.41132,236,Name: Kungfu Master Su# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/494@
TELE_MOVIE_CHMYA_220,L O R D Legend of Ravaging Dynasties,L O R D LEGEND OF RAVAGING DYNASTIES,2016,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/172,https://t.me/tvchannelp/163,,3,45151.43972,237,Name: L O R D Legend of Ravaging Dynasties# Year: 2016# Telegram Video Link: https://t.me/c/1968878324/172@
TELE_MOVIE_CHMYA_221,Land of the Lost,LAND OF THE LOST,2009,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/581,https://t.me/tvchannelp/565,,3,45214.78953,238,Name: Land of the Lost# Year: 2009# Telegram Video Link: https://t.me/c/1968878324/581@
TELE_MOVIE_CHMYA_222,Last Man Down,LAST MAN DOWN,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/465,https://t.me/tvchannelp/438,,3,45196.36726,239,Name: Last Man Down# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/465@
TELE_MOVIE_CHMYA_223,Last Seen Alive,LAST SEEN ALIVE,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/358,https://t.me/tvchannelp/328,,3,45183.30914,240,Name: Last Seen Alive# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/358@
TELE_MOVIE_CHMYA_224,Laththi,LATHTHI,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/18,https://t.me/tvchannelp/17,,3,45095.01382,242,Name: Laththi# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/18@
TELE_MOVIE_CHMYA_226,Legend of Gods: Misfortune,LEGEND OF GODS: MISFORTUNE,2023,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/105,https://t.me/tvchannelp/97,,3,45130.49037,582,Name: Legend of Gods: Misfortune# Year: 2023# Telegram Video Link: https://t.me/c/1968878324/105@
TELE_MOVIE_CHMYA_227,Legend Of The Naga Pearls,LEGEND OF THE NAGA PEARLS,2017,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/298,https://t.me/tvchannelp/274,,3,45174.51444,244,Name: Legend Of The Naga Pearls# Year: 2017# Telegram Video Link: https://t.me/c/1968878324/298@
TELE_MOVIE_CHMYA_228,Les Misérables,LES MISÉRABLES,2012,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/145,https://t.me/tvchannelp/138,,3,45146.73572,245,Name: Les Misérables# Year: 2012# Telegram Video Link: https://t.me/c/1968878324/145@
TELE_MOVIE_CHMYA_229,Liar And True Love,LIAR AND TRUE LOVE,2017,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/596,https://t.me/tvchannelp/577,,3,45215.83083,246,Name: Liar And True Love# Year: 2017# Telegram Video Link: https://t.me/c/1968878324/596@
TELE_MOVIE_CHMYA_230,Life,LIFE,2017,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/238,https://t.me/tvchannelp/226,,3,45165.62093,247,Name: Life# Year: 2017# Telegram Video Link: https://t.me/c/1968878324/238@
TELE_MOVIE_CHMYA_231,Life and Death Travel,LIFE AND DEATH TRAVEL,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/598,https://t.me/tvchannelp/578,,3,45216.29249,248,Name: Life and Death Travel# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/598@
TELE_MOVIE_CHMYA_232,Life of Pi,LIFE OF PI,2012,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/112,https://t.me/tvchannelp/104,,3,45135.63266,249,Name: Life of Pi# Year: 2012# Telegram Video Link: https://t.me/c/1968878324/112@
TELE_MOVIE_CHMYA_233,Ligger,LIGGER,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/616,https://t.me/tvchannelp/591,,3,45217.36743,250,Name: Ligger# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/616@
TELE_MOVIE_CHMYA_234,Lionel Messi Destiny,LIONEL MESSI DESTINY,2023,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/158,https://t.me/tvchannelp/149,,3,45148.86126,251,Name: Lionel Messi Destiny# Year: 2023# Telegram Video Link: https://t.me/c/1968878324/158@
TELE_MOVIE_CHMYA_235,Little Ukraine,LITTLE UKRAINE,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/441,https://t.me/tvchannelp/412,,3,45193.64611,252,Name: Little Ukraine# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/441@
TELE_MOVIE_CHMYA_502,The Thousand Faces of Dunjia,THE THOUSAND FACES OF DUNJIA,2017,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/200,,,2,45156.43235,524,Name: The Thousand Faces of Dunjia# Year: 2017# Telegram Video Link: https://t.me/c/1968878324/200@
TELE_MOVIE_CHMYA_237,Lockout,LOCKOUT,2012,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/485,https://t.me/tvchannelp/459,,3,45198.51598,254,Name: Lockout# Year: 2012# Telegram Video Link: https://t.me/c/1968878324/485@
TELE_MOVIE_CHMYA_238,Lockout,LOCKOUT,2012,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/665,https://t.me/tvchannelp/632,,3,45221.72007,255,Name: Lockout# Year: 2012# Telegram Video Link: https://t.me/c/1968878324/665@
TELE_MOVIE_CHMYA_239,Lord Eagle,LORD EAGLE,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/11,https://t.me/tvchannelp/11,,3,45092.57168,256,Name: Lord Eagle# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/11@
TELE_MOVIE_CHMYA_240,Love and Leashes,LOVE AND LEASHES,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/434,https://t.me/tvchannelp/407,,3,45192.72002,257,Name: Love and Leashes# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/434@
TELE_MOVIE_CHMYA_241,Luck Key,LUCK KEY,2016,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/599,https://t.me/tvchannelp/579,,3,45216.30959,259,Name: Luck Key# Year: 2016# Telegram Video Link: https://t.me/c/1968878324/599@
TELE_MOVIE_CHMYA_242,Lucy,LUCY,2014,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/171,https://t.me/tvchannelp/162,,3,45150.74029,260,Name: Lucy# Year: 2014# Telegram Video Link: https://t.me/c/1968878324/171@
TELE_MOVIE_CHMYA_243,Lunana: A Yak in the Classroom,LUNANA: A YAK IN THE CLASSROOM,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/677,https://t.me/tvchannelp/642,,3,45223.47113,261,Name: Lunana: A Yak in the Classroom# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/677@
TELE_MOVIE_CHMYA_091,Danur 2: Maddah,DANUR 2: MADDAH,2018,,,,https://t.me/horrormmsub0/85,1,45211.48911,97,Name: Danur 2: Maddah# Year: 2018# Telegram Video Link: @
TELE_MOVIE_CHMYA_244,Machete Kills,MACHETE KILLS,2013,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/176,https://t.me/tvchannelp/167,,3,45152.41978,262,Name: Machete Kills# Year: 2013# Telegram Video Link: https://t.me/c/1968878324/176@
TELE_MOVIE_CHMYA_245,Mad Heidi,MAD HEIDI,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/214,https://t.me/tvchannelp/202,,3,45160.58769,263,Name: Mad Heidi# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/214@
TELE_MOVIE_CHMYA_246,Mad Max: Fury Road,MAD MAX: FURY ROAD,2015,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/668,https://t.me/tvchannelp/634,,3,45222.40912,264,Name: Mad Max: Fury Road# Year: 2015# Telegram Video Link: https://t.me/c/1968878324/668@
TELE_MOVIE_CHMYA_247,Mahaan,MAHAAN,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/25,https://t.me/tvchannelp/24,,3,45098.49832,265,Name: Mahaan# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/25@
TELE_MOVIE_CHMYA_248,Makkhi Eega,MAKKHI EEGA,2012,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/450,https://t.me/tvchannelp/423,,3,45194.4405,266,Name: Makkhi Eega# Year: 2012# Telegram Video Link: https://t.me/c/1968878324/450@
TELE_MOVIE_CHMYA_249,Maksym Osa,MAKSYM OSA,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/44,https://t.me/tvchannelp/43,,3,45103.94065,267,Name: Maksym Osa# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/44@
TELE_MOVIE_CHMYA_250,Maneater,MANEATER,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/19,https://t.me/tvchannelp/18,,3,45095.22505,268,Name: Maneater# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/19@
TELE_MOVIE_CHMYA_251,Marjaavaan,MARJAAVAAN,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/61,https://t.me/tvchannelp/60,,3,45111.64999,269,Name: Marjaavaan# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/61@
TELE_MOVIE_CHMYA_252,Marshal Tianpeng,MARSHAL TIANPENG,2020,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/340,https://t.me/tvchannelp/304,,3,45179.89306,270,Name: Marshal Tianpeng# Year: 2020# Telegram Video Link: https://t.me/c/1968878324/340@
TELE_MOVIE_CHMYA_254,Mat Kilau,MAT KILAU,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/198,https://t.me/tvchannelp/188,,3,45155.69843,272,Name: Mat Kilau# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/198@
TELE_MOVIE_CHMYA_255,Mechanic: Resurrection,MECHANIC: RESURRECTION,2016,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/118,https://t.me/tvchannelp/111,,3,45137.77488,273,Name: Mechanic: Resurrection# Year: 2016# Telegram Video Link: https://t.me/c/1968878324/118@
TELE_MOVIE_CHMYA_335,Reside,RESIDE,2018,,,,https://t.me/horrormmsub0/99,1,45214.2911,355,Name: Reside# Year: 2018# Telegram Video Link: @
TELE_MOVIE_CHMYA_256,Medieval,MEDIEVAL,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/392,https://t.me/tvchannelp/362,,3,45188.75016,274,Name: Medieval# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/392@
TELE_MOVIE_CHMYA_257,Medusa's Venom,MEDUSA'S VENOM,2023,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/104,https://t.me/tvchannelp/96,,3,45129.54441,275,Name: Medusa's Venom# Year: 2023# Telegram Video Link: https://t.me/c/1968878324/104@
TELE_MOVIE_CHMYA_258,Memory,MEMORY,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/655,https://t.me/tvchannelp/623,,3,45220.84847,276,Name: Memory# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/655@
TELE_MOVIE_CHMYA_259,Mermaid Down,MERMAID DOWN,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/508,https://t.me/tvchannelp/487,,3,45202.31481,277,Name: Mermaid Down# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/508@
TELE_MOVIE_CHMYA_260,Message from the King,MESSAGE FROM THE KING,2016,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/276,https://t.me/tvchannelp/257,,3,45170.3289,278,Name: Message from the King# Year: 2016# Telegram Video Link: https://t.me/c/1968878324/276@
TELE_MOVIE_CHMYA_261,Metamorphosis,METAMORPHOSIS,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/119,https://t.me/tvchannelp/112,,3,45137.78065,279,Name: Metamorphosis# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/119@
TELE_MOVIE_CHMYA_262,Metamorphosis,METAMORPHOSIS,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/430,https://t.me/tvchannelp/400,,3,45192.6675,280,Name: Metamorphosis# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/430@
TELE_MOVIE_CHMYA_263,Midnight,MIDNIGHT,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/175,https://t.me/tvchannelp/166,,3,45151.70653,281,Name: Midnight# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/175@
TELE_MOVIE_CHMYA_264,Midway,MIDWAY,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1457003382/1059,https://t.me/tvchannelp/589,,3,45217.3658,282,Name: Midway# Year: 2019# Telegram Video Link: https://t.me/c/1457003382/1059@
TELE_MOVIE_CHMYA_266,Miss Forever,MISS FOREVER,2020,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/641,https://t.me/tvchannelp/610,,3,45219.55803,284,Name: Miss Forever# Year: 2020# Telegram Video Link: https://t.me/c/1968878324/641@
TELE_MOVIE_CHMYA_267,Monster Hunt 2,MONSTER HUNT 2,2018,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/436,https://t.me/tvchannelp/408,,3,45193.46713,285,Name: Monster Hunt 2# Year: 2018# Telegram Video Link: https://t.me/c/1968878324/436@
TELE_MOVIE_CHMYA_268,Monster Hunter,MONSTER HUNTER,2020,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/127,https://t.me/tvchannelp/120,,3,45141.69075,286,Name: Monster Hunter# Year: 2020# Telegram Video Link: https://t.me/c/1968878324/127@
TELE_MOVIE_CHMYA_269,Monster Hunter,MONSTER HUNTER,2020,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/510,https://t.me/tvchannelp/489,,3,45202.4199,287,Name: Monster Hunter# Year: 2020# Telegram Video Link: https://t.me/c/1968878324/510@
TELE_MOVIE_CHMYA_270,Monte Carlo,MONTE CARLO,2011,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/280,https://t.me/tvchannelp/262,,3,45170.71225,288,Name: Monte Carlo# Year: 2011# Telegram Video Link: https://t.me/c/1968878324/280@
TELE_MOVIE_CHMYA_271,Monte Carlo,MONTE CARLO,2011,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/545,https://t.me/tvchannelp/533,,3,45210.70061,289,Name: Monte Carlo# Year: 2011# Telegram Video Link: https://t.me/c/1968878324/545@
TELE_MOVIE_CHMYA_272,Moonfall,MOONFALL,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/106,https://t.me/tvchannelp/98,,3,45130.49359,290,Name: Moonfall# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/106@
TELE_MOVIE_CHMYA_092,Danur 3: Sunyaruri,DANUR 3: SUNYARURI,2019,,,,https://t.me/horrormmsub0/97,1,45213.82747,98,Name: Danur 3: Sunyaruri# Year: 2019# Telegram Video Link: @
TELE_MOVIE_CHMYA_273,Mortal,MORTAL,2020,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/209,https://t.me/tvchannelp/198,,3,45159.71012,291,Name: Mortal# Year: 2020# Telegram Video Link: https://t.me/c/1968878324/209@
TELE_MOVIE_CHMYA_274,Mortal Kombat,MORTAL KOMBAT,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/374,https://t.me/tvchannelp/343,,3,45187.44417,293,Name: Mortal Kombat# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/374@
TELE_MOVIE_CHMYA_138,Follow me to hell,FOLLOW ME TO HELL,2019,,,,https://t.me/horrormmsub0/12,1,45191.75582,146,Name: Follow me to hell# Year: 2019# Telegram Video Link: @
TELE_MOVIE_CHMYA_275,Mortal Kombat,MORTAL KOMBAT,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/42,https://t.me/tvchannelp/41,,3,45103.64678,292,Name: Mortal Kombat# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/42@
TELE_MOVIE_CHMYA_276,Mother,MOTHER,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/658,https://t.me/tvchannelp/626,,3,45220.85343,294,Name: Mother# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/658@
TELE_MOVIE_CHMYA_278,Mulan,MULAN,2020,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/190,https://t.me/tvchannelp/180,,3,45153.43148,296,Name: Mulan# Year: 2020# Telegram Video Link: https://t.me/c/1968878324/190@
TELE_MOVIE_CHMYA_172,Horror Novelist,HORROR NOVELIST,2019,,,,https://t.me/horrormmsub0/105,1,45214.80427,183,Name: Horror Novelist# Year: 2019# Telegram Video Link: @
TELE_MOVIE_CHMYA_279,My True Friend,MY TRUE FRIEND,2012,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/552,https://t.me/tvchannelp/539,,3,45211.56705,297,Name: My True Friend# Year: 2012# Telegram Video Link: https://t.me/c/1968878324/552@
TELE_MOVIE_CHMYA_193,Jades Asylum,JADES ASYLUM,2019,,,,https://t.me/horrormmsub0/48,1,45199.65587,207,Name: Jades Asylum# Year: 2019# Telegram Video Link: @
TELE_MOVIE_CHMYA_280,Mythica: The Godslayer,MYTHICA: THE GODSLAYER,2016,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/87,https://t.me/tvchannelp/78,,3,45120.81703,298,Name: Mythica: The Godslayer# Year: 2016# Telegram Video Link: https://t.me/c/1968878324/87@
TELE_MOVIE_CHMYA_281,New Seven Heroes and Five Gallants,NEW SEVEN HEROES AND FIVE GALLANTS,2018,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/431,https://t.me/tvchannelp/401,,3,45192.67053,3,Name: New Seven Heroes and Five Gallants# Year: 2018# Telegram Video Link: https://t.me/c/1968878324/431@
TELE_MOVIE_CHMYA_282,New Trial,NEW TRIAL,2017,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/326,https://t.me/tvchannelp/295,,3,45177.62896,299,Name: New Trial# Year: 2017# Telegram Video Link: https://t.me/c/1968878324/326@
TELE_MOVIE_CHMYA_283,Night of the Undead,NIGHT OF THE UNDEAD,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/317,https://t.me/tvchannelp/286,,3,45176.74969,300,Name: Night of the Undead# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/317@
TELE_MOVIE_CHMYA_284,Nilalang,NILALANG,2015,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/346,https://t.me/tvchannelp/311,,3,45180.86177,301,Name: Nilalang# Year: 2015# Telegram Video Link: https://t.me/c/1968878324/346@
TELE_MOVIE_CHMYA_286,No Time To Die,NO TIME TO DIE,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/300,https://t.me/tvchannelp/276,,3,45174.51661,303,Name: No Time To Die# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/300@
TELE_MOVIE_CHMYA_287,Nope,NOPE,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/615,https://t.me/tvchannelp/590,,3,45217.36671,304,Name: Nope# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/615@
TELE_MOVIE_CHMYA_288,Nothing But the Truth,NOTHING BUT THE TRUTH,2008,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/643,https://t.me/tvchannelp/612,,3,45219.56071,305,Name: Nothing But the Truth# Year: 2008# Telegram Video Link: https://t.me/c/1968878324/643@
TELE_MOVIE_CHMYA_289,Occupation: Rainfall,OCCUPATION: RAINFALL,2020,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/583,https://t.me/tvchannelp/567,,3,45214.79399,307,Name: Occupation: Rainfall# Year: 2020# Telegram Video Link: https://t.me/c/1968878324/583@
TELE_MOVIE_CHMYA_290,Oh My Ghost,OH MY GHOST,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/27,https://t.me/tvchannelp/26,,3,45098.87714,308,Name: Oh My Ghost# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/27@
TELE_MOVIE_CHMYA_291,Operation Chromite,OPERATION CHROMITE,2016,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/164,https://t.me/tvchannelp/155,,3,45149.60752,309,Name: Operation Chromite# Year: 2016# Telegram Video Link: https://t.me/c/1968878324/164@
TELE_MOVIE_CHMYA_292,Outlander,OUTLANDER,2008,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/250,https://t.me/tvchannelp/240,,3,45167.89017,311,Name: Outlander# Year: 2008# Telegram Video Link: https://t.me/c/1968878324/250@
TELE_MOVIE_CHMYA_293,Over the Top,OVER THE TOP,1987,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/526,https://t.me/tvchannelp/513,,3,45206.65098,312,Name: Over the Top# Year: 1987# Telegram Video Link: https://t.me/c/1968878324/526@
TELE_MOVIE_CHMYA_294,Oz the Great and Powerful,OZ THE GREAT AND POWERFUL,2013,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/202,https://t.me/tvchannelp/191,,3,45157.41082,313,Name: Oz the Great and Powerful# Year: 2013# Telegram Video Link: https://t.me/c/1968878324/202@
TELE_MOVIE_CHMYA_295,Pagalpanti,PAGALPANTI,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/314,https://t.me/tvchannelp/284,,3,45175.9856,314,Name: Pagalpanti# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/314@
TELE_MOVIE_CHMYA_297,Panfilov's 28 Men,PANFILOV'S 28 MEN,2016,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/82,https://t.me/tvchannelp/74,,3,45118.35023,316,Name: Panfilov's 28 Men# Year: 2016# Telegram Video Link: https://t.me/c/1968878324/82@
TELE_MOVIE_CHMYA_298,Paranoia,PARANOIA,2013,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/404,https://t.me/tvchannelp/370,,3,45189.6988,317,Name: Paranoia# Year: 2013# Telegram Video Link: https://t.me/c/1968878324/404@
TELE_MOVIE_CHMYA_299,PASKAL,PASKAL,2018,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/561,https://t.me/tvchannelp/550,,3,45212.55737,318,Name: PASKAL# Year: 2018# Telegram Video Link: https://t.me/c/1968878324/561@
TELE_MOVIE_CHMYA_300,Paskal The Movie,PASKAL THE MOVIE,2018,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/59,https://t.me/tvchannelp/58,,3,45110.57525,319,Name: Paskal The Movie# Year: 2018# Telegram Video Link: https://t.me/c/1968878324/59@
TELE_MOVIE_CHMYA_301,Pathaan,PATHAAN,2023,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/15,https://t.me/tvchannelp/15,,3,45093.45487,4,Name: Pathaan# Year: 2023# Telegram Video Link: https://t.me/c/1968878324/15@
TELE_MOVIE_CHMYA_302,Pearl Harbor,PEARL HARBOR,2001,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/617,https://t.me/tvchannelp/592,,3,45217.64038,320,Name: Pearl Harbor# Year: 2001# Telegram Video Link: https://t.me/c/1968878324/617@
TELE_MOVIE_CHMYA_304,Peninsula -Train To Busan 2,PENINSULA -TRAIN TO BUSAN 2,2020,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/204,https://t.me/tvchannelp/193,,3,45157.81029,322,Name: Peninsula -Train To Busan 2# Year: 2020# Telegram Video Link: https://t.me/c/1968878324/204@
TELE_MOVIE_CHMYA_308,Planet Earth: A Celebration,PLANET EARTH: A CELEBRATION,2020,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/98,https://t.me/tvchannelp/90,,3,45123.51883,326,Name: Planet Earth: A Celebration# Year: 2020# Telegram Video Link: https://t.me/c/1968878324/98@
